step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,4.6134938803268595,0,0.0,1.0,0,0.0,1.0,0,0.0,0.47356497323681307,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3488185251525435,1,0.0,0.0,0,0.0,0.3981956811262033,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,7.532739662308887,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9371477310841654,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6162152909101126,1,0.0,0.46755202865912554,0,0.0,0.9768143650276838,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,2,1.0,0.06666666666666667,6.862734510014688,0,0.0,1.0,0,0.0,0.9890229338499649,0,0.0,1.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3894231281987791,1,1.0,0.14687069870095745,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,1.0
20.0,3,10.0,0.5,7.932414430627162,0,0.0,0.7788819750251471,0,0.0,0.9452122655320169,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7965587511163073,0,0.0,0.5657782901988151,0,0.0,0.992842579706486,1,4.0,0.6317504833821463,2,6.0,0.3147668224639552,0,0.0,0.6659301158061395,0,0.0,0.6872284651895141,0,0.0,0.5755900802257427,3,10.0
25.0,2,3.0,0.13636363636363635,7.730559645879565,0,0.0,0.6470463589182519,1,3.0,0.4649643620462594,0,0.0,1.0,0,0.0,0.6127819015886425,0,0.0,1.0,0,0.0,0.943718338716518,1,0.0,0.4710522778193639,0,2.0,0.22928748530306298,0,0.0,0.6041104556293254,0,0.0,1.0,0,0.0,0.8694348498114646,0,0.0,0.8095003065049677,2,5.0
30.0,4,16.0,0.5714285714285714,7.638721969844711,0,0.0,0.5928986788158565,2,8.0,0.24769955057018447,0,0.0,1.0,0,0.0,0.9760464875125013,0,0.0,1.0,0,0.0,0.7915945809086488,0,2.0,0.8210920370366775,2,8.0,0.5124843069750386,0,0.0,0.5240352671742181,0,0.0,0.40641435320405017,0,0.0,1.0,0,0.0,0.5293487073329611,4,18.0
35.0,3,2.0,0.06060606060606061,7.761661855462907,0,0.0,0.6434002389039267,0,0.0,0.6988719799574502,0,1.0,0.6773120817541401,1,0.0,0.0,0,4.0,0.5207015532224119,0,0.0,0.7223256214794112,0,2.0,0.5773044633829919,2,2.0,0.17107812262404565,0,0.0,0.9718801647659376,0,0.0,0.9762350548098929,0,0.0,0.6384499095015241,0,0.0,0.7574839166823676,3,9.0
40.0,8,26.0,0.7027027027027027,7.063083109761603,0,0.0,0.7059221400761102,0,0.0,0.41387443912012856,0,1.0,0.5542569782966251,0,0.0,0.8461976813548141,0,4.0,0.7449041910943246,2,5.0,0.42665476024598764,1,6.0,0.3341796822631716,3,16.0,0.4369301912881401,0,2.0,0.7149172585350438,1,1.0,0.0061937629169240005,0,0.0,0.430768139008082,1,0.0,0.4395506243065966,8,35.0
45.0,5,32.0,0.8205128205128205,7.300402006175884,0,0.0,0.43782222055048425,0,0.0,0.9670641000893972,0,0.0,1.0,0,0.0,1.0,0,2.0,0.2594812935390526,0,0.0,0.2457401371132166,1,0.0,0.6427648419357227,3,31.0,0.37689938348794555,0,2.0,0.5954285519618542,0,0.0,1.0,0,0.0,0.9578206165878274,0,0.0,0.7071978090911778,4,35.0
50.0,9,63.0,1.4,7.584723465846188,0,0.0,0.7243614290698931,0,2.0,0.9340837012048655,0,1.0,0.9397421322135218,0,1.0,0.9451532153558725,1,7.0,0.45421800405705154,1,7.0,0.6122619136267674,1,1.0,0.532927040693393,4,50.0,0.35066174360731917,1,4.0,0.4306528398351543,1,4.0,0.2916370990509491,0,2.0,0.6154160938118552,0,2.0,0.6076246353735839,9,81.0
