step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,3.3968579408666115,0,0.0,1.0,0,0.0,1.0,0,0.0,0.398260246719189,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3094349440138718,1,0.0,0.0,0,0.0,0.26417868507991504,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,7.108513587882555,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9643860453710198,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7098701117458133,1,0.0,0.2893357133739009,0,0.0,0.9953733600797326,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,3,3.0,0.2,5.842459988179289,0,0.0,1.0,0,0.0,0.9594469848760716,1,2.0,0.0007852045926118153,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3158394755955175,1,1.0,0.1154971536948219,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,3.0
20.0,4,17.0,0.85,7.0434690350761455,0,0.0,0.47602552050789304,0,0.0,0.9266329825995263,1,7.0,0.0,0,0.0,1.0,0,0.0,0.6300800798949008,0,0.0,0.6441107563768277,0,0.0,1.0,1,4.0,0.5554080587452229,2,6.0,0.2826751405440548,0,0.0,0.38863150060160895,0,0.0,0.4642090864315897,0,0.0,0.3693897063860011,4,17.0
25.0,2,2.0,0.08695652173913043,7.694833667071193,0,0.0,0.8637748860998169,1,2.0,0.00019890960305240648,0,0.0,1.0,0,0.0,0.45627800080700404,0,0.0,1.0,0,0.0,0.9305984246113369,1,0.0,0.4944218505151518,0,2.0,0.31524552781730886,0,0.0,0.6166036662427038,0,0.0,0.927143979047711,0,0.0,0.9632981435622188,0,0.0,0.9467784983591891,2,4.0
30.0,4,13.0,0.4482758620689655,7.772964297271366,0,0.0,0.6369951753073184,2,7.0,0.3294269968334023,0,0.0,1.0,0,0.0,0.8480084314480831,0,0.0,1.0,0,0.0,0.551926824510969,0,2.0,0.7751778299362195,2,6.0,0.5547728028009432,0,0.0,0.4762033163346011,0,0.0,0.4294781551827013,0,0.0,1.0,0,0.0,0.5230768010237118,4,15.0
35.0,2,2.0,0.058823529411764705,8.070173489654747,0,0.0,0.6424924464715759,1,2.0,0.2927478754796274,0,1.0,0.5540854635692385,1,0.0,0.0,0,4.0,0.6053723347076087,0,0.0,0.896338276803975,0,2.0,0.45669335761960056,0,0.0,0.2580294503108337,0,0.0,0.7701944809432721,0,0.0,0.9951773737471717,0,0.0,0.7675807032267274,0,0.0,0.8486766648108868,2,9.0
40.0,7,23.0,0.6216216216216216,7.5949980793887,0,0.0,0.863351351261357,1,7.0,0.09614514266229454,0,1.0,0.541581829816046,0,0.0,0.5989259532431028,1,6.0,0.6986593574066156,1,1.0,0.42381248403183247,1,6.0,0.33602463054648957,2,9.0,0.4288419175159035,0,2.0,0.9501335267989095,0,0.0,1.0,0,0.0,0.5562464016554439,1,0.0,0.32481147229734686,7,32.0
45.0,8,30.0,0.75,6.642978596625355,0,0.0,0.24581633637401945,1,12.0,0.3676845940638946,1,2.0,0.0016722132259918954,0,0.0,1.0,1,5.0,0.2630749823654665,2,11.0,0.183364972823886,0,0.0,0.6831606094969254,0,0.0,0.43706831022492576,1,3.0,0.5263719595115784,0,0.0,0.913234385562125,1,1.0,0.36326934555795354,0,0.0,0.740151938497202,7,34.0
50.0,9,30.0,0.6666666666666666,6.671784876443572,0,0.0,0.6014634511494419,0,2.0,0.9934285037967937,1,7.0,0.6232880705132099,0,1.0,0.9314991291121469,1,12.0,0.6384146145266821,0,2.0,0.7398095710271688,1,2.0,0.3001174960514791,2,6.0,0.4564912688457246,1,8.0,0.3970204659169938,1,0.0,0.11537210236799204,0,0.0,0.5512213112301136,0,0.0,0.32174485754200155,7,40.0
