step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,3.6063293627277018,0,0.0,1.0,0,0.0,1.0,0,0.0,0.38492202605583864,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3096691043638761,1,0.0,0.0,0,0.0,0.21198293716367841,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,6.963496849831467,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7101836298302062,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5838547060008754,1,0.0,0.31864621206673255,0,0.0,0.8413910479944534,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,2,1.0,0.06666666666666667,6.182031314513972,0,0.0,1.0,0,0.0,0.920903343745506,1,1.0,0.0029831384669731726,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.32881629159653225,0,0.0,0.14964618078823033,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,1.0
20.0,4,15.0,0.75,6.671817396714988,0,0.0,0.609573596123434,0,0.0,0.6100174847489519,1,6.0,0.0,0,0.0,1.0,0,0.0,0.7557338364160898,0,0.0,0.6421147312286022,0,0.0,1.0,1,4.0,0.5504009178164609,2,5.0,0.32421198375127513,0,0.0,0.36249134003521527,0,0.0,0.5026803560721637,0,0.0,0.3666437130101083,4,15.0
25.0,2,1.0,0.043478260869565216,8.351278586141804,0,0.0,0.7573775229501446,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3433942118003931,0,0.0,0.7467595783628339,0,0.0,0.9243669594699535,1,0.0,0.4647420638336289,1,1.0,0.2330489146937724,0,0.0,0.887809867897097,0,0.0,0.9749140811591216,0,0.0,0.9353077198823136,0,0.0,0.9635908034493503,2,1.0
30.0,3,10.0,0.3448275862068966,7.477434833438209,0,0.0,0.5641213723201921,1,0.0,0.49883942876324144,0,0.0,1.0,0,0.0,0.9686918519238524,0,0.0,1.0,0,0.0,0.4691063386823597,0,2.0,0.73539361571908,2,12.0,0.49879413056754257,0,0.0,0.36322792571183565,0,0.0,0.6751880382459124,0,0.0,1.0,0,0.0,0.5062454374970907,3,14.0
35.0,2,2.0,0.06060606060606061,7.42172703579032,0,0.0,0.6543820523743601,0,0.0,0.4506360694507117,0,1.0,0.6465893182688727,1,0.0,0.0,0,2.0,0.5718917559402726,0,0.0,0.9594509636423251,0,2.0,0.4417581856288815,0,2.0,0.2871867244520731,0,0.0,0.7143391934173122,0,0.0,0.9042417844210844,0,0.0,0.5045646655548696,1,2.0,0.5189888056511899,2,9.0
40.0,6,23.0,0.6388888888888888,6.904113633368578,0,0.0,0.7737572956992385,1,4.0,0.21879233814991939,0,1.0,0.535715203190335,0,0.0,0.6257248849183324,0,2.0,0.6729545455370651,0,0.0,0.45740902004751643,1,7.0,0.429571161635494,3,16.0,0.3417935048085847,0,2.0,0.9425651832910786,0,0.0,1.0,0,0.0,0.4809074812211604,1,0.0,0.41951850264658935,6,32.0
45.0,3,5.0,0.12195121951219512,7.039116037186537,0,0.0,0.6083301134404606,0,0.0,0.8206153282579631,1,4.0,0.4691815521588077,0,0.0,1.0,0,2.0,0.2805881718636328,0,0.0,0.48184779489727864,0,0.0,0.6407430961568595,1,0.0,0.3502840957468731,0,2.0,0.41785428143119996,0,0.0,1.0,0,0.0,0.6979218031371374,0,0.0,0.8662713428545323,2,8.0
50.0,9,30.0,0.6666666666666666,7.66184424304,0,0.0,0.648182214162285,0,1.0,0.8591943826255426,0,0.0,0.831963456566192,0,0.0,1.0,1,12.0,0.6396508156485744,1,5.0,0.6435146889353643,1,1.0,0.5534917321861494,3,11.0,0.36694363269544666,1,7.0,0.198680894988815,1,4.0,0.28465592148962277,0,0.0,0.5323210124448071,0,2.0,0.595576928795295,8,43.0
55.0,7,16.0,0.32653061224489793,6.500294383392637,0,0.0,0.3433916110157578,0,1.0,0.37074222479686325,1,1.0,0.004355547704318076,0,9.0,0.8308184408838761,3,20.0,0.2612146149509182,2,3.0,0.24879887225947828,1,4.0,0.6033395370925615,0,4.0,0.4876961827044255,0,2.0,0.6909546076557758,0,4.0,0.7753521382199834,0,0.0,0.6745204856065543,0,2.0,0.4061606382612611,7,50.0
60.0,17,80.0,1.5384615384615385,5.998841505661624,2,9.0,0.4069533088528524,1,3.0,0.6383054960066619,1,6.0,0.2812744947317972,0,9.0,0.35897042972563353,5,42.0,0.15766217790585466,3,15.0,0.3410992842092959,2,9.0,0.4758953870854959,2,11.0,0.4663461323149029,0,2.0,0.7195889213657921,0,2.0,0.9964856279834127,1,3.0,0.4451245828354966,0,0.0,0.5895821785540496,17,111.0
65.0,7,18.0,0.32142857142857145,6.318772520327913,0,7.0,0.42781966563652046,0,2.0,0.35182983169980864,0,0.0,0.86831165458081,1,7.0,0.3513252114643989,0,28.0,0.15645822650836827,0,5.0,0.3924395405017308,1,0.0,0.529476532135207,0,0.0,0.6844753857931433,0,2.0,0.6796003052514985,1,3.0,0.13823321225020374,2,10.0,0.20744047423187237,1,1.0,0.001713099443357483,6,65.0
70.0,9,35.0,0.6363636363636364,7.255168675875264,2,7.0,0.3005448810767209,1,7.0,0.5839375245106222,0,0.0,1.0,0,0.0,0.5408719994129527,1,4.0,2.2232092065827906e-05,1,9.0,0.36860379904054,1,5.0,0.4619074674394814,1,6.0,0.350958163058558,0,4.0,0.8929125871593946,1,10.0,0.4031618149490643,0,0.0,0.9610511873928016,1,10.0,0.5864491628771391,9,62.0
75.0,5,15.0,0.25862068965517243,6.865592857022879,0,2.0,0.6804260365754305,0,2.0,0.11943279600067937,0,0.0,1.0,1,5.0,0.1538816774012797,0,0.0,1.0,0,5.0,0.8156103748272516,1,10.0,0.5841675660296143,0,7.0,0.5306522648284006,0,4.0,0.413933662902084,1,4.0,0.513788510616958,1,1.0,0.0016126537686428177,1,5.0,0.5345782568481021,5,45.0
80.0,14,35.0,0.5555555555555556,6.468707867918677,0,2.0,0.5217632170946197,2,8.0,0.0002522757643093769,1,2.0,0.599288939148029,0,2.0,0.7149578867608426,0,2.0,0.7247806021041883,2,8.0,0.3173379375875852,1,4.0,0.25253307562452115,1,3.0,0.5742608058544314,2,15.0,0.5153550586099792,1,7.0,0.35215211860108175,0,0.0,0.6687585720528538,2,9.0,0.39244090267801734,12,62.0
85.0,7,35.0,0.5932203389830508,6.743208023601637,0,0.0,0.5694524602952152,0,0.0,1.0,0,2.0,0.6072485640283721,0,2.0,0.5809049245370466,0,2.0,0.38968427886407925,1,5.0,0.6102383526365152,2,15.0,0.3761966872596555,0,2.0,0.7146519172218296,3,23.0,0.24405998795487704,0,2.0,0.17305974483198336,0,0.0,0.7985337937285838,1,6.0,0.32119715488255546,7,59.0
90.0,12,69.0,1.1694915254237288,7.282767432663101,0,2.0,0.9098131936221321,0,0.0,1.0,0,0.0,0.8352039757240236,1,6.0,0.5364267736906815,2,15.0,0.39238307015595664,2,11.0,0.24413805045112208,0,4.0,0.6564341233526507,1,2.0,0.29483620670973343,3,42.0,0.5124226463451188,0,4.0,0.9787501671026142,0,2.0,0.8864804399522903,3,21.0,0.20375034510279508,12,109.0
95.0,8,80.0,1.3559322033898304,7.064722127137929,0,0.0,0.29956112896327697,0,2.0,0.9826933456518535,0,0.0,0.5370118497970627,1,11.0,0.32034098492096597,0,5.0,0.05715688384197127,2,21.0,0.47594619061033716,0,2.0,0.5176940023136263,0,0.0,0.6942127233926376,4,59.0,0.2746116682623784,1,3.0,0.0011989845559387214,0,4.0,0.7530308492446794,0,3.0,0.2321127191846253,8,110.0
100.0,14,97.0,1.6440677966101696,7.054516012954955,0,4.0,0.6752658289552795,0,0.0,0.7722424970005175,1,4.0,0.5888509699191868,2,11.0,0.27095798489743356,1,9.0,0.00012940160211562994,1,0.0,0.5202092270818293,0,0.0,0.7306053141165032,0,0.0,0.17460645088255358,7,89.0,0.3147782996742132,1,8.0,0.0,1,4.0,0.40371755122912606,0,4.0,0.7020408281675496,14,133.0
105.0,17,137.0,2.2096774193548385,5.642583020572735,0,0.0,0.5669568319751531,0,0.0,0.653398619230543,1,1.0,0.4295798558428392,3,18.0,0.08434333782728505,0,0.0,0.47949379510576573,1,0.0,0.3157714717980413,1,1.0,0.31111881157846294,0,2.0,0.8528665733211478,8,125.0,0.15801966026028244,0,2.0,0.6394669136499348,3,13.0,0.3060857750410714,0,2.0,0.9590985528463847,17,164.0
110.0,18,211.0,3.3492063492063493,6.727635269905843,0,0.0,0.6862656697223808,1,7.0,0.5089546086735053,1,6.0,0.48525002742282286,1,10.0,0.7477159018460295,0,0.0,0.860222131522071,0,2.0,0.4295685395434788,0,2.0,0.8183969796531105,0,1.0,0.5405206751367899,11,176.0,0.08948281930412441,0,4.0,0.5736858776505646,4,32.0,0.30423039033869864,0,0.0,0.8366502836530922,18,240.0
115.0,9,56.0,0.8888888888888888,6.052855643221766,0,0.0,0.4660888422306219,1,2.0,0.5382753614306018,0,0.0,0.6804211141734213,0,0.0,0.19410453010426548,0,0.0,0.91954083179901,1,7.0,0.6410113400870939,0,0.0,0.38016051858037336,0,1.0,0.936537612455695,1,111.0,0.3725904174110483,1,2.0,0.3136741809429875,5,50.0,0.3610258151343031,0,0.0,0.513696564871882,9,173.0
120.0,16,102.0,1.5223880597014925,6.492789464517442,2,7.0,0.4649643339978894,0,0.0,0.6844682504064472,1,2.0,0.5644129877279048,3,13.0,0.2336222146382276,1,0.0,0.453130093093759,0,0.0,0.5944302505952885,1,1.0,0.3942669259559925,0,2.0,0.9936677475396081,2,53.0,0.2889752181167261,1,7.0,0.4547258718387659,4,70.0,0.2498862284717654,0,0.0,0.3334195707702803,15,155.0
125.0,17,119.0,1.859375,5.081176065781195,0,8.0,0.44455228461243945,0,0.0,0.351961111422889,1,6.0,0.53612905007999,0,2.0,0.19689902009402485,0,0.0,0.5578060801380684,1,4.0,0.32463688382725303,2,8.0,0.29936927276821335,1,3.0,0.3201680963035579,2,64.0,0.3217356373345985,0,0.0,0.4624136698968507,8,101.0,0.08394262565891003,0,2.0,0.8247149452101099,15,198.0
130.0,21,176.0,2.626865671641791,5.837526193785995,2,11.0,0.39498892099669297,1,3.0,0.5328506212961408,2,14.0,0.4293719059512604,1,2.0,0.3277150867084537,1,4.0,0.5894353673934556,0,13.0,0.38151945282777,0,3.0,0.5111724617172049,0,4.0,0.7122033881804605,4,76.0,0.4472658635830889,1,5.0,1.6727271248027024e-05,8,137.0,0.1654527843712324,1,2.0,0.5013183814687793,21,274.0
135.0,21,248.0,3.5428571428571427,6.256111371374205,0,10.0,0.44506191303343134,0,0.0,0.5007086880077573,4,28.0,0.05512244006438557,0,2.0,0.8621609820706801,1,4.0,0.39341632715579783,2,23.0,0.46661643710645145,1,6.0,0.5401242351960917,0,6.0,0.8514360614000173,4,96.0,0.3353116752402022,0,0.0,1.0,8,179.0,0.16751458410763578,0,2.0,0.7457874789586149,20,356.0
140.0,19,290.0,4.142857142857143,6.379690641175581,1,2.0,0.46453951442483926,1,1.0,0.343164448926081,1,26.0,0.31012620349873965,0,0.0,0.9684094011474216,1,12.0,0.5084412865297385,1,22.0,0.5124183511616157,0,2.0,0.7213797268320113,0,2.0,0.7349238995132713,4,116.0,0.1811062482632823,0,0.0,0.7169690589206009,8,219.0,0.15407207696905867,1,4.0,0.418585502165856,18,406.0
145.0,13,275.0,4.166666666666667,6.665278007694931,1,2.0,0.0007540075048522908,0,0.0,0.7620176772688009,0,9.0,0.5790806188887819,0,2.0,0.789987864423776,1,13.0,0.45245381281834013,2,24.0,0.4962566691507609,0,0.0,0.40086425322213526,1,3.0,0.5821227612146253,0,66.0,0.47055349436102184,0,0.0,0.2898372375255127,8,257.0,0.012506329010422272,0,3.0,0.5982274624063358,13,379.0
150.0,8,64.0,0.9411764705882353,7.588118780081604,1,9.0,0.522683792552368,1,1.0,0.48767652394286126,0,4.0,0.7942248262882486,0,2.0,0.8001727806276434,0,0.0,0.851249534223251,1,21.0,0.5159770848681492,0,0.0,0.6665718387262817,1,4.0,0.4421623271022087,0,6.0,0.670995696179523,0,0.0,0.6739135613039386,3,195.0,0.29206603718700397,1,0.0,0.00798702055344637,8,242.0
155.0,11,22.0,0.34375,7.371624506413697,0,2.0,0.36970986890402796,0,2.0,0.6223757878435168,1,3.0,0.2978403929186995,0,0.0,0.7697717166452279,1,3.0,0.36015531482418445,2,23.0,0.3974223427067773,1,5.0,0.5438840207599788,4,16.0,0.3918033446169119,0,0.0,0.6873072262324949,1,4.0,0.6364578926284654,1,59.0,0.479111499090825,0,4.0,0.639301046486676,11,121.0
160.0,11,28.0,0.4307692307692308,6.458759124096618,2,7.0,0.0009346633161222455,0,2.0,0.7222216828704394,2,12.0,0.45054810912000665,0,0.0,0.5033506615748069,0,2.0,0.5887544376114138,4,27.0,0.3374753421562286,0,0.0,0.5751432418097655,1,6.0,0.3454968492019214,0,2.0,0.7754966139998464,1,7.0,0.2687659596509672,1,10.0,0.41839304196948496,0,4.0,0.39532680597902775,11,79.0
165.0,8,28.0,0.42424242424242425,7.233465023626303,0,4.0,0.14359919118206274,0,2.0,0.8002227238459022,0,9.0,0.4261168206720886,0,2.0,0.8052773397286942,0,0.0,0.6809501465610226,2,16.0,0.41476151892557345,0,0.0,0.3888247139612021,3,13.0,0.5526532060785002,1,3.0,0.464181887719776,0,6.0,0.5321065209056938,1,12.0,0.5859279771209627,1,3.0,0.46451033237544836,8,70.0
170.0,7,28.0,0.4827586206896552,7.682997401977576,0,1.0,0.9392323196636571,0,0.0,0.8159445779594987,0,0.0,0.7080390130123277,1,1.0,0.47064303120995443,0,0.0,0.9336330292505352,4,22.0,0.2400555840509264,0,2.0,0.7767759875179,1,2.0,0.6618536626324423,0,4.0,0.5811530830691922,0,3.0,0.5298084236843627,0,0.0,1.0,1,8.0,0.0,7,43.0
175.0,13,58.0,0.9206349206349206,6.078578408400314,0,3.0,0.4853389207095115,1,1.0,0.2138845115288488,0,0.0,0.7444772132920756,0,0.0,0.4776392073289649,0,0.0,0.9705495770913346,5,42.0,0.34643122097876394,1,2.0,0.669352483525089,3,11.0,0.2176100192429857,0,0.0,0.7362058992423457,3,10.0,0.2533322162393759,0,2.0,0.9111584308332975,0,0.0,0.592491758321162,13,71.0
180.0,19,140.0,2.3333333333333335,6.211377470919641,1,3.0,0.25976535079691143,2,11.0,0.28150133495376795,0,2.0,0.9252852264377163,1,5.0,0.679640671071033,0,0.0,0.4792014992574381,6,69.0,0.28335742458041174,0,2.0,0.23047541084713866,6,38.0,0.2484683885820669,0,0.0,0.5263181551198486,3,25.0,0.3812548727398704,0,0.0,0.5193661658632249,0,0.0,0.9947158781867046,19,155.0
