step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,4.304728922857903,0,0.0,1.0,0,0.0,1.0,0,0.0,0.42394529051694946,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4284843209307585,1,0.0,0.0,0,0.0,0.3325305212178585,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,7.053867136265906,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6454697582233028,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.669568259608254,1,0.0,0.4612250633764201,0,0.0,0.9512258952174925,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,3,4.0,0.26666666666666666,6.050983368261313,0,0.0,1.0,0,0.0,0.9503992568941392,1,3.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3891015200429515,1,1.0,0.1456603844091638,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,4.0
20.0,4,18.0,0.9,7.378968302157579,0,0.0,0.48505447103096144,0,0.0,0.790298949366728,1,8.0,0.0,0,0.0,1.0,0,0.0,0.7995287798725266,0,0.0,0.6590438829432144,0,0.0,0.9909544503687848,1,4.0,0.6047123730358962,2,6.0,0.3293523707064619,0,0.0,0.5980288402057823,0,0.0,1.0,0,0.0,0.4742538440634545,4,18.0
25.0,1,0.0,0.0,7.938267798791867,0,0.0,0.9518708357815281,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6525749457713951,0,0.0,0.7352375481873286,0,0.0,0.9398104355984148,1,0.0,0.3504736643841955,0,2.0,0.24435247187008496,0,0.0,0.7329466687799361,0,0.0,1.0,0,0.0,0.979234917903001,0,0.0,0.811531964099655,1,2.0
30.0,3,8.0,0.27586206896551724,8.350368728139271,0,0.0,0.6097127036183371,1,0.0,0.4920167371980379,0,0.0,1.0,0,0.0,0.500053324737473,0,0.0,0.5196169371485803,0,0.0,0.9213684646686369,0,2.0,0.8063972700070736,2,8.0,0.4825412747100534,0,0.0,0.5223938036561401,0,0.0,0.5548656640272097,0,0.0,1.0,0,0.0,0.7137343399606538,3,10.0
35.0,4,20.0,0.6060606060606061,7.6026368726372695,0,0.0,0.4202932582374545,0,0.0,0.822374563257236,0,1.0,0.6893222804302266,1,0.0,0.0,0,0.0,0.7060479221605999,0,0.0,0.5923667485378369,0,2.0,0.49262387494384,2,18.0,0.43665705761238804,0,0.0,0.8084403285906252,0,0.0,0.9792094716829461,0,0.0,0.5253697224770465,1,2.0,0.3838002382299561,4,23.0
40.0,5,37.0,1.0277777777777777,6.794613214409817,0,0.0,0.987437643070691,0,0.0,0.27065382983278125,0,1.0,0.5655717723116446,0,1.0,0.6032957853484058,1,1.0,0.652200696262798,1,4.0,0.40795392621125937,1,6.0,0.5599057195103034,2,28.0,0.35453574095767654,0,0.0,0.5410173288851109,0,0.0,1.0,0,0.0,0.5276813011328776,0,0.0,0.4126526808917591,5,41.0
45.0,3,3.0,0.07317073170731707,7.598933157031914,0,0.0,0.9287144896196527,0,0.0,0.9424657020234675,1,3.0,0.0025474311334088315,0,1.0,0.5231087517782167,0,0.0,0.21759483169278465,0,0.0,0.9619539018892885,0,0.0,0.6531153226557553,1,4.0,0.49025504286027777,0,0.0,0.44255319621822164,0,0.0,0.9532940778630147,0,0.0,0.6816819878637737,0,0.0,0.7135535486394705,2,8.0
50.0,6,20.0,0.4444444444444444,8.229897572790367,0,0.0,0.4543896209046257,0,2.0,0.9674255532443103,1,8.0,0.49365144721828774,1,3.0,0.46444217810936683,1,8.0,0.5769436685578425,0,2.0,0.7465571761347152,1,1.0,0.5804873843252832,1,4.0,0.5397797814636981,0,2.0,0.8305719084675678,1,4.0,0.1961660457731954,0,0.0,0.5347827971916451,0,2.0,0.6537151625563079,6,36.0
