step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,4.3180116238398485,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4516669396238195,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.48479222740734634,1,0.0,0.0,0,0.0,0.2754109809119077,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,7.112515435665863,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6245367444275856,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7191617599612442,1,0.0,0.33895451873089283,0,0.0,0.9140435038038534,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,3,5.0,0.3333333333333333,6.260064032585559,0,0.0,1.0,0,0.0,0.9497407723420086,1,3.0,0.0002567681177351396,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.38319846591689327,1,2.0,0.12388620699474984,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,5.0
20.0,4,18.0,0.9,7.387362606452851,0,0.0,0.7279606837378312,0,0.0,0.7962977168531686,1,8.0,0.0,0,0.0,1.0,0,0.0,0.9336940859753381,0,1.0,0.6394853564337805,0,0.0,1.0,1,3.0,0.5437521182706172,2,7.0,0.31385397977970214,0,0.0,0.6647595487436498,0,0.0,0.6869605970843256,0,0.0,0.41446873732577966,4,19.0
25.0,3,20.0,0.8333333333333334,7.232262472465748,0,0.0,0.702547065729416,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4804084389787596,0,0.0,0.739624564419008,0,0.0,0.8330447284866402,1,0.0,0.49802567851877294,1,8.0,0.26226339081028377,1,12.0,0.32998395919386314,0,0.0,1.0,0,0.0,0.833022366246006,0,0.0,0.529739294045108,3,20.0
30.0,1,0.0,0.0,8.80709631390626,0,0.0,0.6177334858625904,1,0.0,0.4980514475440494,0,0.0,1.0,0,0.0,0.8370398945988202,0,0.0,0.6662827959638568,0,0.0,0.8032549149199812,0,0.0,0.6773521413064092,0,2.0,0.6534477944022947,0,0.0,0.6538513813814132,0,0.0,0.5844115920709515,0,0.0,1.0,0,0.0,0.7517538155344199,1,2.0
35.0,3,5.0,0.14705882352941177,7.738617006301862,0,0.0,0.4292323713254262,0,0.0,0.34529048747174207,0,0.0,0.9787049518513562,1,0.0,0.0,0,0.0,0.6173425741009146,0,0.0,0.8301324595282149,0,2.0,0.7295681880571241,0,2.0,0.8023974814790562,2,5.0,0.39901999904412266,0,0.0,0.7208207469183747,0,0.0,0.5547418027021966,0,0.0,0.7345878451814034,3,9.0
40.0,5,10.0,0.2857142857142857,6.547422773708351,0,0.0,0.9239788823532182,1,4.0,0.11550659902554747,0,2.0,0.3257777480358587,0,0.0,0.6892537182215077,1,1.0,0.45767834998998475,1,2.0,0.30682471370940206,0,2.0,0.4152013474437266,1,4.0,0.32072558016259867,0,0.0,0.3530939447125193,0,0.0,1.0,0,0.0,0.6154639702905382,0,1.0,0.3842365472564702,4,16.0
45.0,6,16.0,0.3902439024390244,7.375142108608882,1,3.0,0.39319189368042445,0,0.0,0.8675771707637309,0,2.0,0.9260101954115109,0,0.0,0.6163366317851869,0,0.0,0.40901301308910226,0,2.0,0.6101562841927984,0,0.0,0.6867191243913293,3,13.0,0.3540956373814651,1,3.0,0.2799331129512854,0,0.0,1.0,0,0.0,0.5147483799100003,0,1.0,0.6318563089666478,5,24.0
50.0,4,9.0,0.2,8.071233953483492,1,6.0,0.43752786041536235,0,2.0,0.9160426382613034,1,3.0,0.468662031080405,0,2.0,0.5797552643504672,0,0.0,0.6192669855253587,0,4.0,0.750995042500804,1,5.0,0.5126605066921578,0,0.0,0.5301469805691859,0,0.0,0.9027083188973097,1,4.0,0.26823146801401776,0,0.0,0.6150133072578204,0,0.0,0.6846940838659498,4,26.0
