step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,3.422451149602421,0,0.0,1.0,0,0.0,1.0,0,0.0,0.37974503140328836,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2722035538524517,1,0.0,0.0,0,0.0,0.27307734286013097,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,7.066162326171886,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8112273334410872,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6481413048072762,1,0.0,0.3012448849831443,0,0.0,0.9531879643644233,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,3,2.0,0.13333333333333333,5.907835766925836,0,0.0,1.0,0,0.0,0.970922171751849,1,1.0,0.0011232045561285656,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2948567161662477,1,1.0,0.1293246894568496,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,2.0
20.0,4,16.0,0.8,6.970882122481835,0,0.0,0.6001113314370846,0,0.0,0.9196933119121649,1,6.0,0.0,0,0.0,1.0,0,0.0,0.632007983534944,0,0.0,0.598376526926765,0,0.0,1.0,1,4.0,0.5656531121962971,2,6.0,0.2891389106418853,0,0.0,0.3787319268708904,0,0.0,0.48009870815009276,0,0.0,0.3735738474330935,4,16.0
25.0,2,1.0,0.043478260869565216,8.556742476088731,0,0.0,0.7800789078014727,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4639701657253894,0,0.0,0.6753027543729273,0,0.0,0.9738305932898995,1,0.0,0.4305975182708703,1,3.0,0.21953507398871625,0,0.0,0.7273271713510591,0,0.0,0.9801711838467502,0,0.0,0.9423954003094168,0,0.0,0.9785742482443065,2,3.0
30.0,4,11.0,0.3793103448275862,7.543437323805172,0,0.0,0.5266176966176728,1,0.0,0.4539990864318375,0,0.0,1.0,0,0.0,0.9547003671408097,0,0.0,0.754751169338052,0,0.0,0.6071216020604147,0,2.0,0.8469871600270613,2,10.0,0.4966893160993534,0,0.0,0.40646321116790235,0,0.0,0.4864898053116363,1,1.0,0.0009702296518259612,0,0.0,0.4468538856206992,4,13.0
35.0,2,6.0,0.17647058823529413,7.071496549719941,0,0.0,0.6234954165388766,0,0.0,0.43388802721227165,0,1.0,0.6303624371846908,1,0.0,0.0,0,2.0,0.5509366193494655,0,0.0,0.743962657791018,0,2.0,0.1831520142268716,0,0.0,0.30291794414632267,0,0.0,0.8005232060736843,0,0.0,0.9900544030089671,1,6.0,0.29292222758212005,0,0.0,0.9040025807069144,2,11.0
40.0,9,29.0,0.7837837837837838,7.39618534569492,0,0.0,0.9577935240263329,1,5.0,0.0,0,1.0,0.7426870826856263,0,0.0,0.6928868472723132,1,3.0,0.628232373020635,2,6.0,0.3633397553077397,1,6.0,0.36638118287080523,3,13.0,0.3248989655327155,0,2.0,0.9622241894563908,0,0.0,1.0,0,0.0,0.6119151406966147,1,0.0,0.3993533056498393,9,36.0
45.0,5,29.0,0.7073170731707317,7.3540130070564675,0,0.0,0.19529567102948275,0,0.0,0.8618997036148185,1,2.0,0.0001846341030574445,0,0.0,1.0,0,0.0,0.45589407835026424,0,0.0,0.5951820804959772,0,2.0,0.58922617652957,4,28.0,0.3495729386664915,0,2.0,0.5599017315191888,0,0.0,1.0,0,0.0,0.5446403916836102,0,0.0,0.8083414935258205,5,34.0
50.0,5,15.0,0.32608695652173914,8.595279354174322,0,0.0,0.7082530696415092,0,2.0,0.7301599818354861,1,7.0,0.6280879881196513,0,0.0,0.9806937274412412,0,0.0,0.7737891156252855,1,5.0,0.5347419256539162,1,6.0,0.7311751328468352,0,0.0,0.5519567259032414,1,6.0,0.6347558844667271,1,0.0,0.0,0,0.0,0.672090962257937,0,2.0,0.6060488496830512,5,28.0
55.0,6,25.0,0.5208333333333334,6.4504494006006174,0,0.0,0.3628611550376039,0,0.0,0.964674837491281,0,0.0,0.40590906986999287,0,0.0,0.3813644265651768,0,4.0,0.8048527090724412,2,3.0,0.43065815022490445,2,13.0,0.028323160790380126,1,4.0,0.5336245286735443,1,11.0,0.0815856111659045,0,4.0,0.6713470587133809,0,0.0,0.7260435324757553,0,2.0,0.3489640040200408,6,41.0
60.0,12,40.0,0.7843137254901961,6.205039834981883,2,6.0,0.07866526243990905,1,0.0,0.517704282677448,0,0.0,1.0,1,9.0,0.2677167171137602,0,0.0,0.8130557130395227,2,11.0,0.2973013049348879,0,2.0,0.6294945262921814,3,12.0,0.3080981504500967,0,2.0,0.5683800625437798,0,2.0,0.9118799686193593,0,0.0,0.774677030118622,2,9.0,0.3019669463471035,11,53.0
65.0,6,5.0,0.08928571428571429,7.437150149165289,0,9.0,0.7019261015192599,0,2.0,0.8440087064428039,0,0.0,0.6670658923873442,0,4.0,0.4383443322961746,0,0.0,1.0,0,4.0,0.6049879190377021,2,1.0,0.48719008801982255,0,11.0,0.6425952535850026,0,4.0,0.5259388971215285,2,3.0,0.109448450852483,1,2.0,0.3684510342965418,1,6.0,0.11791259187461214,6,46.0
70.0,9,28.0,0.509090909090909,7.538643503893318,1,4.0,0.3708309256332446,1,3.0,0.2848230884428924,0,0.0,0.9415198140143795,1,9.0,0.3149957419718668,0,0.0,0.9081371139688478,1,4.0,0.16369034662664456,0,2.0,0.4081893824930978,2,15.0,0.3708195864641496,0,6.0,0.8423943266746301,1,8.0,0.5540206750742367,0,0.0,0.9695549541272444,2,10.0,0.5965984209267507,9,61.0
75.0,5,10.0,0.16666666666666666,7.141766126699579,2,6.0,0.3805022912703304,0,0.0,0.7522605232446402,0,2.0,0.7014728770820224,0,0.0,0.7925130922059029,0,0.0,1.0,0,2.0,0.7822857764891126,0,0.0,0.5095724156489567,2,12.0,0.4172258140572089,1,7.0,0.3726635767801323,0,4.0,0.5961660604194181,0,0.0,0.9449545207560466,0,2.0,0.5168343583743874,5,35.0
80.0,10,39.0,0.65,7.137132533400717,1,11.0,0.3046099317244726,0,0.0,0.9391309154690203,1,2.0,0.7046679601699359,0,2.0,0.7770029700216611,0,2.0,0.5841598730118656,1,3.0,0.5172607117686195,0,2.0,0.5989554517998412,3,25.0,0.1992258353015324,1,14.0,0.554230899322789,2,8.0,0.3535359824906288,0,0.0,0.47103601150862767,1,7.0,0.5610871549339883,10,76.0
85.0,8,54.0,1.0,6.444783492014943,0,2.0,0.9041525753601228,0,0.0,1.0,0,0.0,0.6775154900566402,0,2.0,0.3658390859307523,0,0.0,0.9302369024453705,0,0.0,0.636158319466615,0,2.0,0.2872057678503267,4,43.0,0.2918713470544213,2,13.0,0.22591879343609034,0,4.0,0.39534806973016057,1,5.0,0.5016639971135565,1,2.0,0.269228232659115,8,73.0
90.0,15,106.0,1.7666666666666666,6.3081493892617155,0,2.0,0.7371842141409705,0,0.0,1.0,0,0.0,0.6224472434016032,1,6.0,0.27654750743327217,0,2.0,0.8465739221612146,1,1.0,0.6533264132151448,0,0.0,1.0,7,69.0,0.05248199450872395,3,24.0,0.37623406289593975,0,4.0,0.8884609874482279,1,4.0,0.499462286031476,2,12.0,0.34603642029344595,15,124.0
95.0,16,127.0,2.1166666666666667,5.875813064209122,2,8.0,0.12823039316799142,0,0.0,1.0,1,5.0,0.2681154229596587,0,1.0,0.6280686978750692,0,2.0,0.6521847594816162,2,8.0,0.32138625441266233,0,0.0,0.500122560065408,8,107.0,0.20164753562545845,1,9.0,0.4053135849158181,1,3.0,0.612207786588831,1,9.0,0.5492628485067736,0,0.0,0.5189374119130974,16,152.0
