step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,3.803156036813744,0,0.0,1.0,0,0.0,1.0,0,0.0,0.45098712962278503,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3237234611695159,1,0.0,0.0,0,0.0,0.26559909611921334,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,6.915203866110856,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8161299804971829,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5714888408420755,1,0.0,0.3595592124299525,0,0.0,0.9268491268321288,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,3,3.0,0.2,6.397533403074965,0,0.0,1.0,0,0.0,0.9365824050373116,1,2.0,0.0008470999642704497,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3587131066889859,1,1.0,0.17539677348976196,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,3.0
20.0,4,17.0,0.85,7.490874315214183,0,0.0,0.6799201193611114,0,0.0,0.7140580715017453,1,7.0,0.0,0,0.0,1.0,0,0.0,0.7159298435895356,0,0.0,0.6596551081772387,0,0.0,1.0,1,4.0,0.6085318275353119,2,6.0,0.3264793884630452,0,0.0,0.5065987497014521,0,0.0,0.6490999177093212,0,0.0,0.37995503818633697,4,17.0
25.0,2,2.0,0.08695652173913043,8.595771127338535,0,0.0,0.7568283137416791,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6201324331104849,0,0.0,0.7986123348330888,0,0.0,0.9301985730287807,1,0.0,0.4814609602941932,1,4.0,0.2188686300594118,0,0.0,0.6787341980112465,0,0.0,0.7745200637549686,0,0.0,0.8646529584664028,0,0.0,0.9322545413917455,2,4.0
30.0,3,11.0,0.3793103448275862,7.490636761753655,0,0.0,0.5485786006091731,1,0.0,0.4814514967721382,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6122206711938074,0,2.0,0.8141909039738656,2,11.0,0.5185265122739209,0,0.0,0.41378827296044657,0,0.0,0.5506324215405259,0,0.0,1.0,0,0.0,0.5043514001474977,3,13.0
35.0,3,2.0,0.058823529411764705,8.052383661826134,0,0.0,0.4463911424865491,0,0.0,0.3175173398766756,0,1.0,0.6804573527990752,1,0.0,0.0,0,0.0,0.6090157629377491,0,0.0,0.8918395639701806,0,2.0,0.49024962727461446,2,2.0,0.39456791489647347,0,0.0,0.9076601008527807,0,0.0,0.82329397994463,0,0.0,0.6060474698507194,0,0.0,0.9209784366162282,3,5.0
40.0,8,29.0,0.8055555555555556,7.510444478226956,0,0.0,0.8842683142470631,1,5.0,0.18186853850375853,0,1.0,0.6377705800023042,0,0.0,0.8447452412061386,0,2.0,0.6487595631310373,2,3.0,0.37476822055793224,1,7.0,0.6155483364689804,3,16.0,0.3285869439333245,0,2.0,0.9848823034729468,0,0.0,1.0,0,0.0,0.5407998307825522,1,0.0,0.416813856258846,8,36.0
45.0,5,8.0,0.2,6.420313035711746,0,0.0,0.27494498671063683,0,0.0,0.9774606086974793,1,2.0,0.49428538189675786,0,0.0,0.47055581528349294,2,6.0,0.1509896505381706,0,0.0,0.8166446022013705,0,0.0,0.6706698442134605,1,0.0,0.46716492144814004,0,2.0,0.29096209116514804,0,0.0,1.0,0,0.0,0.4631043826498738,0,0.0,0.7524462393011845,4,10.0
50.0,7,19.0,0.4222222222222222,7.831694471887858,0,0.0,0.6470522685367166,0,0.0,0.8185660068475434,1,7.0,0.24287852591955716,0,1.0,0.9326511286495704,0,5.0,0.749730343562665,1,4.0,0.6389505729737802,1,2.0,0.5294095975797954,2,4.0,0.24742433981133904,1,7.0,0.62195347220766,1,4.0,0.30812636655296655,0,0.0,0.5710994277734068,0,2.0,0.6172931870993063,7,36.0
