step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,4.144609936904162,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5133891227491612,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.34170553059175945,1,0.0,0.0,0,0.0,0.2992093386013761,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,6.943124189124591,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7665579020455221,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5810327269798945,1,0.0,0.4431381462636087,0,0.0,0.9049396217252093,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,3,3.0,0.2,6.3545952577735,0,0.0,1.0,0,0.0,0.9714891710426456,1,2.0,0.0009526498694145678,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.34551228628632535,1,1.0,0.15861068423934768,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,3.0
20.0,4,16.0,0.8,7.167229369043438,0,0.0,0.7436561314209291,0,0.0,0.7564643585375337,1,7.0,0.0,0,0.0,1.0,0,0.0,0.8231832576609805,0,0.0,0.6374611343797261,0,0.0,1.0,1,3.0,0.58696275363148,2,6.0,0.3190832945795948,0,0.0,0.35666686682593424,0,0.0,0.6412309403247688,0,0.0,0.4147139244598798,4,16.0
25.0,2,1.0,0.043478260869565216,8.481435811252966,0,0.0,0.7729141960702417,0,0.0,1.0,0,0.0,1.0,0,0.0,0.38566230083233316,0,0.0,0.7154018675513116,0,0.0,0.9641395759496193,1,0.0,0.4810373243569078,1,1.0,0.20945282533473783,0,0.0,0.830227449846204,0,0.0,0.9691202598962435,0,0.0,0.8414627491352547,0,0.0,0.9440106036300164,2,1.0
30.0,4,10.0,0.3448275862068966,7.066433865554631,0,0.0,0.9430380502746721,1,0.0,0.4797529662128075,0,0.0,1.0,0,0.0,0.9699542862735836,0,0.0,1.0,0,0.0,0.5199764681457151,0,2.0,0.535596498569394,2,11.0,0.5246599929524735,0,0.0,0.4398552800595015,0,0.0,0.6248151104861492,1,1.0,0.0026050598250029378,0,0.0,0.5164399135967092,4,14.0
35.0,2,1.0,0.030303030303030304,6.810415936037764,0,0.0,0.6458702129269034,0,0.0,0.3388379062083592,0,1.0,0.6876221213578341,1,0.0,0.0,0,2.0,0.54687349514715,0,0.0,0.8524458291169301,0,2.0,0.26095229471168285,1,3.0,0.27442789250872435,0,0.0,0.790558079537194,0,0.0,0.732361380006697,0,0.0,0.4832185037197464,0,0.0,0.8929738075118605,2,8.0
40.0,6,25.0,0.6944444444444444,7.795097867452014,0,0.0,0.9310108625591522,1,5.0,0.0,0,1.0,0.5348617266304679,0,0.0,0.6146735628174135,0,2.0,0.6458300303453751,1,4.0,0.6597004527659662,1,5.0,0.5245854347721932,3,17.0,0.34915928132341306,0,2.0,0.9594977071806774,0,0.0,1.0,0,0.0,0.7111483163404397,0,0.0,0.4224266570328627,6,36.0
45.0,3,9.0,0.225,6.972937291988833,0,0.0,0.26631427365652893,0,0.0,0.8892794213467028,1,2.0,0.0069360838745470025,0,0.0,1.0,0,2.0,0.215678471323579,0,0.0,0.8071390149562913,1,8.0,0.5183898637020797,1,0.0,0.37323737529876977,0,2.0,0.44930924575268166,0,0.0,1.0,0,0.0,0.5000479494109736,0,0.0,0.7445913852750169,3,14.0
50.0,7,24.0,0.5333333333333333,7.822705832801116,0,0.0,0.6661578207605136,0,2.0,0.6352164411989694,1,7.0,0.6368898717607758,0,0.0,0.9743102813740117,1,12.0,0.6979464554832693,1,2.0,0.48870193415213126,0,2.0,0.8133611781825743,1,5.0,0.4312130995908194,1,7.0,0.5677316625976374,1,0.0,0.0,0,0.0,0.49568536015750586,0,0.0,0.5898440369187906,6,37.0
