step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,3.49886423972901,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3555499677057146,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.31398896074178145,1,0.0,0.0,0,0.0,0.26872637204028826,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,6.91188090349339,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8382075972304749,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6527801367909956,1,0.0,0.26563933996693645,0,0.0,0.9547133639079022,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,2,2.0,0.13333333333333333,6.804159997619107,0,0.0,1.0,0,0.0,0.9376999271711235,1,2.0,0.0008536236363938576,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.38183063653562765,0,0.0,0.29237806744179007,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,2.0
20.0,3,10.0,0.5,7.629266902724387,0,0.0,0.5842709770493208,0,0.0,0.7320949937019086,1,7.0,0.0,0,0.0,1.0,0,0.0,0.645752546980151,0,0.0,0.6391587151166545,0,0.0,1.0,1,3.0,0.6054188229438152,1,0.0,0.4501597939575434,0,0.0,0.4972241241436445,0,0.0,0.5210053236470451,0,0.0,0.43136248179070824,3,10.0
25.0,2,1.0,0.043478260869565216,8.607175850648517,0,0.0,0.8604442365723669,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4805949962439293,0,0.0,0.7409890521542627,0,0.0,0.9634927607386911,1,0.0,0.48972594523918866,1,1.0,0.2857184303797389,0,0.0,0.8563820020115525,0,0.0,0.737979773553036,0,0.0,0.9546619210424013,0,0.0,0.9477682901139908,2,1.0
30.0,3,9.0,0.3103448275862069,8.059116009107353,0,0.0,0.4947862828588167,1,0.0,0.4906393071868444,0,0.0,1.0,0,0.0,0.7004880529208091,0,0.0,0.9800503371545932,0,0.0,0.6217914495095731,0,2.0,0.7129432806293,2,9.0,0.2745445317717599,0,0.0,0.6852107017353172,0,0.0,0.5691018783267722,0,0.0,1.0,0,0.0,0.5321349510131319,3,11.0
35.0,3,2.0,0.06060606060606061,8.733266554697954,0,0.0,0.5585771447596932,1,1.0,0.36926785028713943,0,0.0,0.9023443471541976,1,0.0,0.0,0,0.0,0.7136472257716328,0,0.0,0.955133084334409,1,3.0,0.4566223586843403,0,0.0,0.5938720083357684,0,0.0,0.8229621035189487,0,0.0,0.8061587821859517,0,0.0,0.5712958596976625,0,0.0,0.9372386523049552,3,4.0
40.0,5,18.0,0.5,7.498673422721912,0,0.0,0.9163912648389572,1,6.0,0.4837907907023651,0,0.0,0.12506571303879596,0,0.0,0.7143221160749518,0,2.0,0.6138796607395139,1,1.0,0.35206286303427087,1,8.0,0.5234858529117743,1,5.0,0.3626035677462584,0,2.0,0.872783176633421,0,0.0,1.0,0,0.0,0.5336940037312059,1,0.0,0.42374589851666244,5,24.0
45.0,4,4.0,0.1,7.348071578708636,0,0.0,0.8282722305839517,0,0.0,0.6783154899980716,0,0.0,1.0,0,0.0,0.3823643935401469,1,3.0,0.21404011835838435,0,0.0,0.5409884531532853,0,0.0,0.5992359590428173,1,0.0,0.5389966703194305,1,2.0,0.3140800044907012,0,0.0,1.0,0,0.0,0.5549990547101635,0,0.0,0.7061089097435702,3,5.0
50.0,6,22.0,0.5,8.093633977223321,0,0.0,0.6826085838832414,0,2.0,0.7398126663409373,0,0.0,1.0,0,0.0,0.9683010452422863,1,8.0,0.5531235752818382,1,4.0,0.6324724703291936,1,4.0,0.5791179906271575,1,5.0,0.3702520201392921,1,7.0,0.5633962796066313,1,4.0,0.2952928501488183,0,0.0,0.5682369252497821,0,1.0,0.6652180395377207,6,35.0
55.0,2,1.0,0.02127659574468085,6.791522845209984,1,1.0,0.44983154439844836,0,1.0,0.5529082374737553,0,0.0,0.9159366330716471,0,6.0,0.7962065962054353,0,0.0,0.6355015475563655,1,2.0,0.24130319525126337,0,0.0,0.4222528972695715,0,3.0,0.4568120017715987,0,2.0,0.35894341144788905,0,4.0,0.7498806193875219,0,0.0,0.800931148184509,0,0.0,0.5646761738984828,2,19.0
60.0,12,41.0,0.82,7.371871560997104,1,6.0,0.4616682546331055,1,3.0,0.6519393886662382,1,3.0,0.487120367977609,0,0.0,0.1569392446676662,0,0.0,0.7977783101553002,2,14.0,0.35222538767479433,1,5.0,0.4332493254947116,3,10.0,0.3976676994197248,2,10.0,0.45140342967710423,0,2.0,0.850568474968328,1,1.0,0.57442028476422,0,0.0,0.9293579757206292,12,54.0
65.0,5,21.0,0.40384615384615385,6.956102376862831,1,2.0,0.34988008484362343,0,2.0,0.4989582917409534,0,2.0,0.4769096584370227,0,2.0,0.6283055972761259,0,0.0,1.0,0,3.0,0.41326171808534234,1,2.0,0.503508490135228,0,2.0,0.6780540828194146,2,22.0,0.27862250851180764,0,2.0,0.13231938723940045,0,0.0,0.32932364367020417,0,0.0,0.7155399830721605,4,39.0
70.0,9,32.0,0.5925925925925926,7.229597557111902,2,7.0,0.17306918227597268,1,7.0,0.0,1,7.0,7.78726672288213e-06,0,2.0,0.6480427844659012,0,0.0,1.0,1,4.0,0.44824464259432767,1,8.0,0.6936711359369246,2,6.0,0.27886529988153663,0,16.0,0.4835526372461099,1,6.0,0.5295774975484662,0,0.0,0.7490933634998718,0,2.0,0.6117734823650608,9,65.0
75.0,8,23.0,0.4339622641509434,6.8254840808875885,0,4.0,0.7197439532451274,0,0.0,1.0,0,0.0,0.8611613987283876,1,4.0,0.4362793121095298,0,2.0,0.3607469454247145,1,6.0,0.5644423935751114,2,8.0,0.344634438250505,3,22.0,0.34313886869110943,0,4.0,0.4229423781754377,1,1.0,0.46399028403338094,0,0.0,0.9830997473174938,0,0.0,0.4772213741802269,8,51.0
80.0,14,60.0,1.0526315789473684,6.425125780172557,0,2.0,0.5842739791575873,0,0.0,1.0,1,0.0,0.6606869450424767,0,0.0,0.6586715118038665,0,2.0,0.6050772371898367,4,16.0,0.3591854118407215,2,8.0,0.2853106470128663,4,40.0,0.31346380906855337,1,5.0,0.4152042091571771,1,6.0,0.3784479473636431,0,0.0,0.6646193868616593,1,6.0,0.5787268667680315,14,85.0
