step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,3.2330719612678513,0,0.0,1.0,0,0.0,1.0,0,0.0,0.31441955057026694,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2708218226004297,1,0.0,0.0,0,0.0,0.27294245908455445,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,6.762173224095252,0,0.0,1.0,0,0.0,1.0,0,0.0,0.7851467268544642,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6683265554479261,1,0.0,0.2766215940400916,0,0.0,0.9402789308723877,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,3,3.0,0.2,6.051808322840979,0,0.0,1.0,0,0.0,0.944216581343278,1,2.0,0.0,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.2972463209337164,1,1.0,0.13949055881208594,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,3.0
20.0,4,15.0,0.75,6.910484168901293,0,0.0,0.6052884365200889,0,0.0,0.7214536322493407,1,7.0,0.0,0,0.0,1.0,0,0.0,0.6058111509889714,0,0.0,0.6208125344313158,0,0.0,1.0,1,2.0,0.5454490682400697,2,6.0,0.3033114190598592,0,0.0,0.4877424924980403,0,0.0,0.5217929276412209,0,0.0,0.3049641897195428,4,15.0
25.0,3,19.0,0.8260869565217391,8.345436876180814,0,0.0,0.7810666949031149,0,0.0,1.0,1,12.0,0.0,0,0.0,0.1933426322666087,0,0.0,0.5923091651391491,0,0.0,0.9915005285293395,1,0.0,0.43745817802308895,1,7.0,0.2648379646690731,0,0.0,0.6118684827483027,0,0.0,0.7165949726616528,0,0.0,0.8936189820123338,0,0.0,0.9194527939400283,3,19.0
30.0,1,0.0,0.0,7.928958935351866,0,0.0,0.5318954826606251,1,0.0,0.45503237789835643,0,0.0,1.0,0,0.0,0.9505151220439942,0,0.0,0.6659579087314701,0,0.0,0.6181124683229725,0,0.0,0.6478781672280665,0,2.0,0.9014894204019472,0,0.0,0.5799085246488859,0,0.0,0.4236652452386864,0,0.0,1.0,0,0.0,0.38051285852567795,1,2.0
35.0,2,5.0,0.14705882352941177,8.979055684421143,0,0.0,0.7284978701370018,0,0.0,0.49053714248982017,0,1.0,0.5638889143079762,1,0.0,0.23851367568281298,0,0.0,0.6819915272760083,0,0.0,0.5846129597495202,0,2.0,0.7874183684188368,0,0.0,0.8553939578166853,0,0.0,0.8922697722695094,0,0.0,0.9162455797622433,0,0.0,0.6082950125015937,1,5.0,0.4651810875506409,2,8.0
40.0,5,7.0,0.2,7.6617869054468075,0,0.0,0.8957617792202358,1,4.0,0.27752793887719457,0,1.0,0.7531219404986871,0,0.0,0.676687417671376,1,1.0,0.5961825134196227,1,1.0,0.42229553457600205,1,3.0,0.44746635622694164,0,0.0,0.7460147817891978,0,0.0,0.7537027711573945,0,0.0,1.0,0,0.0,0.42052742975227436,1,0.0,0.32168131276233797,5,10.0
45.0,3,4.0,0.1,8.310152769457918,0,0.0,0.3630736712464633,0,0.0,0.8760777962559596,1,3.0,0.31375984111592253,0,0.0,0.576712603424306,1,1.0,0.2266941148953335,0,2.0,0.9346797113260272,0,0.0,0.5886735665687086,1,0.0,0.5923320355478977,0,0.0,0.6511440520128563,0,0.0,1.0,0,0.0,0.6929372121643546,0,0.0,0.7328226388035395,3,6.0
50.0,3,8.0,0.18181818181818182,8.927412380200165,0,0.0,0.617303480415895,0,2.0,0.929673308048256,0,0.0,0.8502805645381633,0,0.0,0.4298877063525729,1,6.0,0.4210929082307393,0,2.0,0.5829310048230113,1,4.0,0.7193336815173844,0,0.0,0.5114015390622315,0,0.0,0.7052881964714919,1,0.0,0.30364893442252633,0,0.0,0.5522243876351114,0,2.0,0.6283141500444783,3,16.0
55.0,7,22.0,0.46808510638297873,6.655847731700691,1,1.0,0.6046275288131536,0,0.0,0.24602202659826586,1,5.0,0.19818736741282025,0,2.0,0.502119330981645,2,13.0,0.39995103913608876,1,2.0,0.47812854174094105,1,1.0,0.4437750111087975,1,4.0,0.5845262517843522,0,0.0,0.551903553464877,0,0.0,0.7294068327822151,0,0.0,0.630515417228663,0,2.0,0.4518846143905681,7,30.0
60.0,13,61.0,1.2448979591836735,6.2333965283051675,2,7.0,0.3132746153508337,1,2.0,0.605621388612457,0,2.0,0.7978402266198991,1,6.0,0.057958716863082425,2,23.0,0.32610273325269207,2,9.0,0.33739095260393215,3,12.0,0.4533345958904562,0,0.0,0.5435906727176589,0,0.0,0.9061615185998113,0,2.0,0.7756558439029435,0,0.0,0.9737614305579004,2,10.0,0.33304949072375095,13,73.0
65.0,8,55.0,1.1,5.916989170388588,0,5.0,0.43171792507527623,0,2.0,0.33607511540011126,0,0.0,0.7148578609288887,0,0.0,0.5949790800244649,2,33.0,0.0,0,3.0,0.41946498653443137,1,0.0,0.39711596876117655,0,0.0,0.5118518240109557,0,4.0,0.646624144593688,0,2.0,0.18453007344557482,1,2.0,0.0007051840725349861,2,20.0,0.0,6,71.0
