step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J1_stopped,J1_accumulated_waiting_time,J1_average_speed,J10_stopped,J10_accumulated_waiting_time,J10_average_speed,J13_stopped,J13_accumulated_waiting_time,J13_average_speed,J14_stopped,J14_accumulated_waiting_time,J14_average_speed,J2_stopped,J2_accumulated_waiting_time,J2_average_speed,J3_stopped,J3_accumulated_waiting_time,J3_average_speed,J4_stopped,J4_accumulated_waiting_time,J4_average_speed,J5_stopped,J5_accumulated_waiting_time,J5_average_speed,J6_stopped,J6_accumulated_waiting_time,J6_average_speed,J7_stopped,J7_accumulated_waiting_time,J7_average_speed,J8_stopped,J8_accumulated_waiting_time,J8_average_speed,J9_stopped,J9_accumulated_waiting_time,J9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,1,0.0,0.0,4.8133300727885215,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5614795502209988,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.4626053861714026,1,0.0,0.0,0,0.0,0.33467055036380133,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
10.0,1,0.0,0.0,7.22396625292688,0,0.0,1.0,0,0.0,1.0,0,0.0,0.5872454376923109,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.586996416336947,1,0.0,0.48218926807509344,0,0.0,0.9077992821024083,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.0
15.0,2,2.0,0.13333333333333333,7.01531486401184,0,0.0,1.0,0,0.0,0.9221461854880918,1,2.0,3.680341743543881e-05,0,0.0,1.0,1,0.0,0.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.3975185067343277,0,0.0,0.3753679890072977,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,2.0
20.0,3,11.0,0.55,7.4994423811222095,0,0.0,0.9016390619657912,0,0.0,0.6312597482725176,1,7.0,0.0,0,0.0,1.0,0,0.0,0.9195448077144541,0,0.0,0.6423643157946934,0,0.0,0.9954228792884953,1,4.0,0.5581152663790281,1,0.0,0.4679783003124308,0,0.0,0.5888510157173724,0,0.0,0.4528460918150282,0,0.0,0.4989495553663738,3,11.0
25.0,2,2.0,0.08695652173913043,8.36463557287467,0,0.0,0.863479342704123,0,0.0,0.9639595121557855,0,0.0,1.0,0,0.0,0.5600499014510217,0,0.0,0.9183591771039308,0,0.0,0.978636928884999,1,0.0,0.0,1,4.0,0.30223863578796223,0,0.0,0.6174312964235696,0,0.0,0.8099204527075277,0,0.0,0.9911134819050337,0,0.0,0.8367233813898889,2,4.0
30.0,3,10.0,0.3448275862068966,8.754319011278145,0,0.0,0.69828633374587,1,0.0,0.4960283614280959,0,0.0,1.0,0,0.0,0.8715694248800436,0,0.0,0.7690711120912057,0,0.0,0.9050857159817335,0,2.0,0.9132343923656133,2,10.0,0.4388902758480778,0,0.0,0.4925836885905589,0,0.0,0.6219239151625174,0,0.0,1.0,0,0.0,0.7297712460834243,3,12.0
35.0,4,6.0,0.18181818181818182,7.661508741809769,0,0.0,0.5612840497131906,0,0.0,0.7958243770798893,0,0.0,0.9775354746125845,1,0.0,0.0,0,0.0,0.7420532593318008,1,1.0,0.15469340907052054,1,3.0,0.5509057846059555,0,0.0,0.5491221526261271,1,4.0,0.5236195279160184,0,0.0,0.6959466346998774,0,0.0,0.6239472017948746,0,0.0,0.7158688329891858,4,8.0
40.0,6,23.0,0.6388888888888888,7.284275955908133,0,0.0,0.8551534131196974,0,0.0,0.6129065698184467,0,2.0,0.25834816879736366,0,0.0,0.7751014543237453,1,4.0,0.6105495829465856,2,10.0,0.27449963083136314,1,8.0,0.45375182704272826,1,5.0,0.512682939564753,0,2.0,0.7972152136364103,0,0.0,1.0,0,0.0,0.5622957049722855,1,0.0,0.49688545772827863,6,31.0
45.0,1,0.0,0.0,7.88692386025495,0,0.0,0.9345303738667771,0,0.0,0.9598064670705422,0,2.0,0.7752653130763633,0,0.0,1.0,0,2.0,0.21606280359002827,0,0.0,1.0,0,0.0,0.7052729328140205,1,0.0,0.5681790255493321,0,0.0,0.3716801941049616,0,0.0,1.0,0,0.0,0.4279336040055603,0,0.0,0.628463439317956,1,4.0
50.0,5,15.0,0.3409090909090909,8.377071066819706,0,0.0,0.47550261688434214,0,2.0,0.9285289485136858,1,5.0,0.4906244134069746,0,2.0,0.9201409465964664,1,7.0,0.517022944076967,0,5.0,0.9556904927085582,1,2.0,0.5430251406830905,1,5.0,0.42169470956008376,0,0.0,0.6802156891084868,1,3.0,0.2721965909510738,0,0.0,0.7047082219144601,0,2.0,0.6716115727985525,5,33.0
55.0,3,4.0,0.0851063829787234,6.968825140786097,0,0.0,0.7650775823036491,0,1.0,0.26277497738667777,1,4.0,0.4488203790985706,0,0.0,0.045253895860451046,0,0.0,0.580413887725914,1,2.0,0.23722468964473717,0,0.0,0.3335522531188334,0,3.0,0.487119003486325,1,4.0,0.365034113171811,0,3.0,0.7088208132413047,0,0.0,0.7867148951751244,0,0.0,0.6084163334688238,3,17.0
